URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,target
16.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,1
26.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,1.0,1
25.0,18.0,0.0,6.0,1.0,0.0,0.0,0.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1
88.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,56.0,0.6363636363636364,19.0,0.2159090909090909,0.0,0.0,0.0,0.0,0.14772727272727273,1.0,1
26.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,1.0,0
31.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,25.0,0.8064516129032258,1.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.16129032258064516,1.0,0
35.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1
21.0,14.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,0.47619047619047616,6.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,1
29.0,22.0,0.0,3.0,2.0,0.0,0.0,0.0,18.0,0.6206896551724138,5.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,1
41.0,32.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,0.6829268292682927,4.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.21951219512195122,1.0,1
34.0,25.0,0.0,4.0,1.0,0.0,0.0,0.0,21.0,0.6176470588235294,6.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.20588235294117646,1.0,1
36.0,20.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,0.7777777777777778,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.19444444444444445,1.0,1
49.0,40.0,0.0,3.0,1.0,0.0,0.0,0.0,37.0,0.7551020408163265,3.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.1836734693877551,1.0,1
30.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1
28.0,21.0,0.0,6.0,1.0,0.0,0.0,0.0,22.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,1
25.0,17.0,0.0,9.0,1.0,0.0,0.0,0.0,16.0,0.64,2.0,0.08,0.0,0.0,0.0,0.0,0.28,1.0,0
31.0,23.0,0.0,5.0,2.0,0.0,0.0,0.0,24.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,1.0,0
41.0,32.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,0.6829268292682927,5.0,0.12195121951219512,0.0,0.0,0.0,0.0,0.1951219512195122,1.0,1
23.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,18.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,1.0,1
34.0,25.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,1.0,1
47.0,39.0,0.0,3.0,3.0,0.0,0.0,0.0,32.0,0.6808510638297872,5.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,1
32.0,25.0,0.0,3.0,1.0,0.0,0.0,0.0,27.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,1
28.0,21.0,0.0,4.0,1.0,0.0,0.0,0.0,23.0,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,1
20.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.75,1.0,0.05,0.0,0.0,0.0,0.0,0.2,0.0,1
26.0,18.0,0.0,3.0,1.0,0.0,0.0,0.0,20.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,1.0,0
82.0,74.0,0.0,4.0,2.0,0.0,0.0,0.0,68.0,0.8292682926829268,7.0,0.08536585365853659,0.0,0.0,0.0,0.0,0.08536585365853659,0.0,1
78.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,69.0,0.8846153846153846,0.0,0.0,1.0,1.0,1.0,0.0,0.11538461538461539,0.0,1
103.0,44.0,0.0,3.0,2.0,0.0,0.0,0.0,74.0,0.7184466019417476,14.0,0.13592233009708737,0.0,0.0,0.0,0.0,0.14563106796116504,1.0,1
28.0,21.0,0.0,2.0,1.0,0.0,0.0,0.0,23.0,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,1
31.0,22.0,0.0,4.0,1.0,0.0,0.0,0.0,25.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,1.0,1
125.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,73.0,0.584,27.0,0.216,0.0,0.0,0.0,4.0,0.2,0.0,1
34.0,26.0,0.0,6.0,1.0,0.0,0.0,0.0,28.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,1.0,0
23.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,18.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,1
34.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,27.0,0.7941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,1.0,0
30.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1
29.0,21.0,0.0,9.0,1.0,0.0,0.0,0.0,20.0,0.6896551724137931,2.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.2413793103448276,1.0,0
42.0,33.0,0.0,3.0,1.0,0.0,0.0,0.0,30.0,0.7142857142857143,6.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1
38.0,30.0,0.0,4.0,4.0,0.0,0.0,0.0,29.0,0.7631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.23684210526315788,0.0,1
27.0,20.0,0.0,3.0,1.0,0.0,0.0,0.0,21.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,1
83.0,74.0,0.0,4.0,2.0,0.0,0.0,0.0,69.0,0.8313253012048193,7.0,0.08433734939759036,0.0,0.0,0.0,0.0,0.08433734939759036,1.0,1
24.0,16.0,0.0,6.0,1.0,0.0,0.0,0.0,18.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0
24.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.625,4.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.20833333333333334,1.0,1
36.0,27.0,0.0,3.0,1.0,0.0,0.0,0.0,29.0,0.8055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,1.0,1
47.0,38.0,0.0,2.0,1.0,0.0,0.0,0.0,40.0,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.14893617021276595,1.0,1
54.0,45.0,0.0,3.0,1.0,0.0,0.0,0.0,44.0,0.8148148148148148,1.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1
24.0,16.0,0.0,3.0,2.0,0.0,0.0,0.0,17.0,0.7083333333333334,1.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.25,1.0,0
36.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,32.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,1
191.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,109.0,0.5706806282722513,41.0,0.21465968586387435,5.0,3.0,4.0,4.0,0.21465968586387435,0.0,1
85.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,66.0,0.7764705882352941,9.0,0.10588235294117647,0.0,0.0,0.0,0.0,0.11764705882352941,1.0,1
45.0,37.0,0.0,3.0,1.0,0.0,0.0,0.0,38.0,0.8444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556,1.0,0
97.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,80.0,0.8247422680412371,5.0,0.05154639175257732,3.0,1.0,1.0,0.0,0.12371134020618557,1.0,1
25.0,18.0,0.0,4.0,2.0,0.0,0.0,0.0,19.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,1
108.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,71.0,0.6574074074074074,21.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.14814814814814814,1.0,1
31.0,24.0,0.0,3.0,2.0,0.0,0.0,0.0,24.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.0,1
24.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,16.0,0.6666666666666666,1.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.2916666666666667,1.0,1
38.0,31.0,0.0,3.0,1.0,0.0,0.0,0.0,33.0,0.868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,1
38.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,29.0,0.7631578947368421,2.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.18421052631578946,1.0,1
35.0,27.0,0.0,5.0,1.0,0.0,0.0,0.0,29.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,1.0,0
28.0,20.0,0.0,6.0,2.0,0.0,0.0,0.0,21.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0
35.0,26.0,0.0,3.0,1.0,0.0,0.0,0.0,29.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,1.0,1
23.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,18.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,1.0,0
51.0,34.0,0.0,2.0,2.0,0.0,0.0,0.0,41.0,0.803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,1.0,1
29.0,22.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,0.7586206896551724,2.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,1
41.0,34.0,0.0,3.0,1.0,0.0,0.0,0.0,34.0,0.8292682926829268,0.0,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,0.0,1
35.0,26.0,0.0,3.0,1.0,0.0,0.0,0.0,23.0,0.6571428571428571,5.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,1.0,1
35.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1
36.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,0.8055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,1
36.0,28.0,0.0,12.0,1.0,0.0,0.0,0.0,30.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0
28.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,1
36.0,29.0,0.0,3.0,1.0,0.0,0.0,0.0,29.0,0.8055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,1
51.0,43.0,0.0,3.0,3.0,0.0,0.0,0.0,41.0,0.803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.0,1
185.0,27.0,0.0,3.0,3.0,0.0,0.0,0.0,112.0,0.6054054054054054,50.0,0.2702702702702703,4.0,1.0,2.0,3.0,0.12432432432432433,0.0,1
34.0,25.0,0.0,3.0,1.0,0.0,0.0,0.0,27.0,0.7941176470588235,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.17647058823529413,1.0,1
47.0,30.0,0.0,3.0,3.0,0.0,0.0,0.0,37.0,0.7872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,1.0,1
41.0,24.0,0.0,3.0,1.0,0.0,0.0,0.0,33.0,0.8048780487804879,0.0,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.0,1
19.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,1
20.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1
19.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,1
20.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.65,2.0,0.1,0.0,0.0,0.0,0.0,0.25,1.0,1
33.0,26.0,0.0,3.0,2.0,0.0,0.0,0.0,27.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,1
41.0,32.0,0.0,3.0,1.0,0.0,0.0,0.0,21.0,0.5121951219512195,12.0,0.2926829268292683,0.0,0.0,0.0,0.0,0.1951219512195122,1.0,1
27.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,21.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0
43.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,28.0,0.6511627906976745,6.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.20930232558139536,0.0,1
39.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,34.0,0.8717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,1.0,0
32.0,24.0,0.0,4.0,1.0,0.0,0.0,0.0,27.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,1.0,0
38.0,29.0,0.0,3.0,1.0,0.0,0.0,0.0,25.0,0.6578947368421053,6.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.18421052631578946,1.0,1
26.0,17.0,0.0,3.0,1.0,0.0,0.0,0.0,16.0,0.6153846153846154,4.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.23076923076923078,1.0,1
38.0,31.0,0.0,3.0,2.0,0.0,0.0,0.0,31.0,0.8157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.0,1
32.0,24.0,0.0,2.0,1.0,0.0,0.0,0.0,26.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0
38.0,30.0,0.0,2.0,1.0,0.0,0.0,0.0,32.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,1.0,0
49.0,40.0,0.0,2.0,1.0,0.0,0.0,0.0,41.0,0.8367346938775511,0.0,0.0,0.0,0.0,0.0,0.0,0.16326530612244897,1.0,1
40.0,25.0,0.0,3.0,1.0,0.0,0.0,0.0,33.0,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.175,1.0,1
114.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,94.0,0.8245614035087719,6.0,0.05263157894736842,3.0,1.0,1.0,1.0,0.12280701754385964,1.0,1
30.0,23.0,0.0,6.0,1.0,0.0,0.0,0.0,25.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1
32.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,26.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,1
69.0,52.0,0.0,2.0,2.0,0.0,0.0,0.0,61.0,0.8840579710144928,0.0,0.0,0.0,0.0,0.0,0.0,0.11594202898550725,1.0,1
127.0,31.0,0.0,3.0,2.0,0.0,0.0,0.0,106.0,0.8346456692913385,3.0,0.023622047244094488,0.0,0.0,0.0,2.0,0.14173228346456693,1.0,1
33.0,26.0,0.0,3.0,3.0,0.0,0.0,0.0,26.0,0.7878787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,0.0,1
51.0,42.0,0.0,3.0,1.0,0.0,0.0,0.0,29.0,0.5686274509803921,12.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.19607843137254902,1.0,1
30.0,22.0,0.0,3.0,1.0,0.0,0.0,0.0,24.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0
48.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,37.0,0.7708333333333334,4.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.14583333333333334,1.0,1
21.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,15.0,0.7142857142857143,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.23809523809523808,1.0,0
23.0,15.0,0.0,4.0,1.0,0.0,0.0,0.0,18.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,1.0,0
17.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,1.0,0
40.0,22.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.225,1.0,1
56.0,47.0,0.0,2.0,2.0,0.0,0.0,0.0,26.0,0.4642857142857143,19.0,0.3392857142857143,0.0,0.0,0.0,0.0,0.19642857142857142,1.0,1
28.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,1
28.0,20.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,0
40.0,32.0,0.0,2.0,1.0,0.0,0.0,0.0,34.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.0,0
44.0,36.0,0.0,3.0,1.0,0.0,0.0,0.0,39.0,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,1.0,0
23.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,17.0,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,1
27.0,20.0,0.0,3.0,2.0,0.0,0.0,0.0,18.0,0.6666666666666666,3.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,1
48.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,1
26.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,20.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,1
42.0,21.0,0.0,2.0,1.0,0.0,0.0,0.0,32.0,0.7619047619047619,4.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1
25.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.0,0
35.0,27.0,0.0,6.0,1.0,0.0,0.0,0.0,29.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,1.0,0
23.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,1.0,0
30.0,22.0,0.0,3.0,1.0,0.0,0.0,0.0,23.0,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,1
49.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,36.0,0.7346938775510204,5.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.16326530612244897,1.0,1
48.0,41.0,0.0,3.0,3.0,0.0,0.0,0.0,37.0,0.7708333333333334,1.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,1
34.0,26.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,1.0,0
35.0,26.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,0.6285714285714286,6.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.2,1.0,1
30.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0
29.0,21.0,0.0,2.0,1.0,0.0,0.0,0.0,22.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,1.0,0
64.0,55.0,0.0,3.0,1.0,0.0,0.0,0.0,53.0,0.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.171875,1.0,1
30.0,22.0,0.0,3.0,2.0,0.0,0.0,0.0,24.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0
22.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,1.0,1
17.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,1
61.0,52.0,0.0,2.0,2.0,0.0,0.0,0.0,52.0,0.8524590163934426,2.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.11475409836065574,1.0,1
23.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,17.0,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,1.0,0
27.0,20.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,1
48.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,33.0,0.6875,5.0,0.10416666666666667,1.0,1.0,0.0,0.0,0.20833333333333334,0.0,1
28.0,21.0,0.0,3.0,2.0,0.0,0.0,0.0,22.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,1
26.0,17.0,0.0,4.0,1.0,0.0,0.0,0.0,20.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,1.0,1
36.0,28.0,0.0,5.0,1.0,0.0,0.0,0.0,29.0,0.8055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,1.0,0
37.0,29.0,0.0,5.0,1.0,0.0,0.0,0.0,31.0,0.8378378378378378,0.0,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,1.0,0
56.0,49.0,0.0,3.0,4.0,0.0,0.0,0.0,36.0,0.6428571428571429,10.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,1
113.0,45.0,0.0,3.0,2.0,0.0,0.0,0.0,68.0,0.6017699115044248,27.0,0.23893805309734514,1.0,1.0,1.0,1.0,0.1592920353982301,0.0,1
23.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,17.0,0.7391304347826086,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.21739130434782608,1.0,0
29.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,20.0,0.6896551724137931,4.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.1724137931034483,1.0,0
51.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,34.0,0.6666666666666666,8.0,0.1568627450980392,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,1
26.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.7692307692307693,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,1
32.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,0.8125,1.0,0.03125,0.0,0.0,0.0,0.0,0.15625,0.0,1
26.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,21.0,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,1
27.0,19.0,0.0,5.0,1.0,0.0,0.0,0.0,21.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0
41.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,0.5609756097560976,13.0,0.3170731707317073,0.0,0.0,0.0,0.0,0.12195121951219512,1.0,1
29.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,1.0,1
38.0,30.0,0.0,2.0,1.0,0.0,0.0,0.0,33.0,0.868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,1.0,0
33.0,25.0,0.0,2.0,1.0,0.0,0.0,0.0,28.0,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,1.0,0
31.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.0,1
35.0,27.0,0.0,3.0,1.0,0.0,0.0,0.0,29.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,1.0,0
58.0,25.0,0.0,3.0,1.0,0.0,0.0,0.0,35.0,0.603448275862069,16.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.1206896551724138,1.0,1
50.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.0,1
26.0,18.0,0.0,5.0,1.0,0.0,0.0,0.0,20.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,1.0,0
32.0,25.0,0.0,3.0,1.0,0.0,0.0,0.0,26.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,1
40.0,29.0,0.0,2.0,2.0,0.0,0.0,0.0,23.0,0.575,9.0,0.225,0.0,0.0,0.0,0.0,0.2,0.0,1
28.0,21.0,0.0,3.0,2.0,0.0,0.0,0.0,21.0,0.75,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,1
26.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,21.0,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,1
63.0,53.0,0.0,3.0,5.0,0.0,0.0,0.0,53.0,0.8412698412698413,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.0,1
37.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,31.0,0.8378378378378378,0.0,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,1.0,1
29.0,22.0,0.0,3.0,2.0,0.0,0.0,0.0,23.0,0.7931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,1
22.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0
31.0,23.0,0.0,6.0,1.0,0.0,0.0,0.0,26.0,0.8387096774193549,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,1.0,0
